Key	Value
ENST00000541231.1	30
ENST00000375549.8	35
ENST00000280357.12	197
ENST00000530752.5	67
ENST00000357685.11	90
ENST00000280362.8	16
ENST00000338832.4	271
ENST00000316851.12	193
ENST00000483239.6	17
ENST00000303941.4	106
ENST00000362072.8	354
ENST00000299882.11	84
ENST00000200135.8	26
ENST00000003302.8	69
ENST00000260191.8	138
ENST00000355556.6	233
ENST00000684295.1	352
ENST00000535401.5	264
ENST00000623205.2	180
ENST00000375490.10	6
ENST00000265881.10	62
ENST00000251921.6	417
ENST00000375478.4	205
ENST00000389586.6	49
ENST00000331581.11	21
ENST00000260210.5	23
ENST00000227322.8	33
ENST00000433069.2	20
ENST00000357780.5	113
ENST00000227667.8	47
ENST00000375320.5	79
ENST00000375300.6	13
ENST00000527958.6	139
ENST00000620360.4	50
ENST00000532870.5	1141
ENST00000524507.6	379
ENST00000300650.9	62
ENST00000313005.11	461
ENST00000278935.8	148
ENST00000321322.6	2
ENST00000528014.5	168
ENST00000614497.5	42
ENST00000527717.5	193
ENST00000524993.6	95
ENST00000227752.8	74
ENST00000437212.8	225
ENST00000324727.9	150
ENST00000278947.6	208
ENST00000356289.10	91
ENST00000278949.9	71
ENST00000278937.7	144
ENST00000361763.9	106
ENST00000300692.9	98
ENST00000532917.3	80
ENST00000252108.8	116
ENST00000300688.8	60
ENST00000534358.8	21
ENST00000302783.10	21
ENST00000313236.10	70
ENST00000264021.8	274
ENST00000264028.5	139
ENST00000356063.9	78
ENST00000264029.9	23
ENST00000620157.4	361
ENST00000292174.5	50
ENST00000683865.1	819
ENST00000264031.3	53
ENST00000317011.8	171
ENST00000334418.6	60
ENST00000527673.2	59
ENST00000533632.6	30
ENST00000534233.6	38
ENST00000621676.5	6
ENST00000652429.1	153
ENST00000530167.2	71
ENST00000354202.9	198
ENST00000336702.7	359
ENST00000350777.7	70
ENST00000622721.1	70
ENST00000292199.6	241
ENST00000355547.10	20
ENST00000503566.7	55
ENST00000264033.6	79
ENST00000264036.6	29
ENST00000311413.5	596
ENST00000530681.2	170
ENST00000619721.6	192
ENST00000525735.1	212
ENST00000528522.5	976
ENST00000264025.8	647
ENST00000341846.10	82
ENST00000328965.9	248
ENST00000543440.7	204
ENST00000375095.3	71
ENST00000397843.7	831
ENST00000638419.1	297
ENST00000683345.1	315
ENST00000392793.6	201
ENST00000264027.9	56
ENST00000260197.12	18
ENST00000560104.2	293
ENST00000284273.6	328
ENST00000227348.9	47
ENST00000227349.7	303
ENST00000343035.3	163
ENST00000227378.7	8
ENST00000448775.4	308
ENST00000456860.6	513
ENST00000299333.8	424
ENST00000530393.6	405
ENST00000375026.7	245
ENST00000641687.1	106
ENST00000641521.1	465
ENST00000641224.2	97
ENST00000641585.1	460
ENST00000392748.5	94
ENST00000641351.3	50
ENST00000641972.1	366
ENST00000357821.2	71
ENST00000641139.1	352
ENST00000328064.2	73
ENST00000642111.1	72
ENST00000284288.3	129
ENST00000441174.8	220
ENST00000263593.8	31
ENST00000227135.7	76
ENST00000412681.2	40
ENST00000326621.10	118
ENST00000278927.10	136
ENST00000374979.8	26
ENST00000397801.6	146
ENST00000306534.8	70
ENST00000298251.5	41
ENST00000408930.7	501
ENST00000344762.6	178
ENST00000308074.4	32
ENST00000529583.5	380
ENST00000298282.14	226
ENST00000278919.8	190
ENST00000620753.4	127
ENST00000649491.1	144
ENST00000532449.6	434
ENST00000533904.6	67
ENST00000305738.10	26
ENST00000358524.8	55
ENST00000445202.2	25
ENST00000457514.3	44
ENST00000356438.7	534
ENST00000227474.8	83
ENST00000263576.11	10
ENST00000531738.6	349
ENST00000298317.9	12
ENST00000533050.6	125
ENST00000332118.11	91
ENST00000263578.10	53
ENST00000392679.6	277
ENST00000263579.5	21
ENST00000534083.5	389
ENST00000525144.7	261
ENST00000319397.7	316
ENST00000527786.7	187
ENST00000392665.6	145
ENST00000529694.6	376
ENST00000531399.6	154
ENST00000310343.13	0
ENST00000281437.6	188
ENST00000524567.1	281
ENST00000682444.1	184
ENST00000358825.9	232
ENST00000263574.9	72
ENST00000278742.6	198
ENST00000357899.9	599
ENST00000257359.7	323
ENST00000299164.4	329
ENST00000265909.9	540
ENST00000425719.6	20
ENST00000331898.11	579
ENST00000532889.1	92
ENST00000533871.8	214
ENST00000299106.9	12
ENST00000685324.1	338
ENST00000281187.10	452
ENST00000392595.6	56
ENST00000281182.9	33
ENST00000431683.7	362
ENST00000535456.7	74
ENST00000524765.1	4545
ENST00000538872.6	116
ENST00000397296.6	458
ENST00000343164.9	53
ENST00000399788.7	229
ENST00000239830.9	111
ENST00000266383.10	438
ENST00000662884.1	91
ENST00000340908.9	987
ENST00000358495.8	111
ENST00000543086.7	271
ENST00000397196.7	198
ENST00000339235.4	515
ENST00000357103.5	208
ENST00000382722.10	179
ENST00000543818.5	842
ENST00000280665.11	26
ENST00000347598.9	576
ENST00000001008.6	170
ENST00000228799.7	93
ENST00000337508.9	52
ENST00000359843.8	302
ENST00000489288.7	144
ENST00000397132.6	41
ENST00000359864.8	207
ENST00000537971.5	116
ENST00000382622.4	423
ENST00000440314.7	481
ENST00000228820.9	170
ENST00000261254.8	279
ENST00000179259.6	59
ENST00000237837.2	130
ENST00000228837.3	245
ENST00000545746.5	117
ENST00000352618.9	50
ENST00000540757.6	160
ENST00000228850.6	551
ENST00000266544.10	13
ENST00000252318.7	278
ENST00000280684.4	708
ENST00000382545.5	1107
ENST00000252321.5	269
ENST00000423158.4	217
ENST00000356134.9	72
ENST00000261405.10	250
ENST00000382518.6	436
ENST00000684764.1	235
ENST00000162749.7	262
ENST00000360168.7	264
ENST00000228918.9	197
ENST00000266557.4	141
ENST00000266556.8	207
ENST00000396308.4	146
ENST00000229238.5	126
ENST00000315579.10	76
ENST00000229239.10	76
ENST00000619571.5	13
ENST00000382421.7	76
ENST00000544040.7	158
ENST00000329858.9	269
ENST00000229243.7	66
ENST00000396807.8	39
ENST00000361959.7	260
ENST00000540656.5	339
ENST00000543155.6	177
ENST00000203630.10	231
ENST00000309083.8	343
ENST00000203629.3	333
ENST00000011653.9	202
ENST00000311268.8	511
ENST00000290510.10	34
ENST00000229264.8	139
ENST00000538862.7	122
ENST00000229268.13	30
ENST00000396705.10	36
ENST00000523102.5	156
ENST00000007969.12	220
ENST00000541477.5	348
ENST00000356654.8	237
ENST00000229281.6	100
ENST00000318974.14	157
ENST00000535923.6	121
ENST00000599672.6	11
ENST00000261407.9	52
ENST00000406697.5	628
ENST00000647956.2	57
ENST00000266542.9	34
ENST00000266560.8	114
ENST00000266546.11	278
ENST00000412720.6	89
ENST00000399422.5	260
ENST00000416109.2	19
ENST00000432237.3	87
ENST00000229304.5	36
ENST00000329913.4	47
ENST00000345088.3	138
ENST00000360345.8	27
ENST00000382119.1	70
ENST00000229307.9	213
ENST00000431042.7	166
ENST00000075120.12	153
ENST00000162391.8	1132
ENST00000307637.5	92
ENST00000339754.11	15
ENST00000229332.12	262
ENST00000396570.8	149
ENST00000538603.6	559
ENST00000382073.4	150
ENST00000299665.3	230
ENST00000299663.8	108
ENST00000229335.11	92
ENST00000359478.7	202
ENST00000357529.7	1262
ENST00000299698.12	31
ENST00000544916.6	367
ENST00000000412.8	159
ENST00000356986.8	90
ENST00000318602.12	70
ENST00000261336.7	54
ENST00000229402.4	77
ENST00000290855.11	22
ENST00000228434.7	81
ENST00000617889.5	64
ENST00000228438.3	152
ENST00000455827.2	41
ENST00000355690.8	31
ENST00000298527.11	21
ENST00000338896.11	133
ENST00000355819.6	608
ENST00000315330.8	63
ENST00000304084.13	117
ENST00000309539.8	55
ENST00000381923.6	404
ENST00000266458.10	253
ENST00000381908.7	202
ENST00000240618.11	164
ENST00000309384.3	182
ENST00000381903.2	0
ENST00000381902.7	24
ENST00000359151.8	211
ENST00000322446.3	301
ENST00000320756.7	77
ENST00000075503.8	281
ENST00000228251.9	212
ENST00000240687.2	57
ENST00000240691.4	93
ENST00000543626.5	38
ENST00000240619.3	89
ENST00000228811.8	38
ENST00000390677.2	264
ENST00000396400.4	38
ENST00000537503.2	56
ENST00000506868.1	52
ENST00000538986.2	429
ENST00000390673.2	49
ENST00000539585.1	400
ENST00000622602.2	163
ENST00000279575.7	38
ENST00000500254.6	38
ENST00000389362.6	38
ENST00000396373.9	454
ENST00000308721.9	206
ENST00000261349.9	309
ENST00000535902.6	265
ENST00000314565.9	374
ENST00000298573.9	1112
ENST00000228865.3	297
ENST00000651487.1	351
ENST00000228872.9	472
ENST00000356591.5	33
ENST00000358007.7	22
ENST00000014914.6	110
ENST00000228887.6	109
ENST00000014930.9	151
ENST00000197268.13	23
ENST00000432710.6	133
ENST00000256951.10	189
ENST00000609686.4	708
ENST00000544627.5	320
ENST00000240617.10	187
ENST00000261170.5	151
ENST00000539745.2	47
ENST00000544848.3	66
ENST00000261167.7	172
ENST00000330828.3	106
ENST00000316048.2	73
ENST00000228936.6	413
ENST00000539261.6	63
ENST00000266397.7	29
ENST00000228945.9	77
ENST00000266395.3	86
ENST00000538313.5	140
ENST00000281171.9	219
ENST00000644374.1	249
ENST00000419869.7	321
ENST00000428559.7	52
ENST00000396207.1	73
ENST00000540445.5	225
ENST00000538724.6	53
ENST00000676171.1	166
ENST00000266505.12	219
ENST00000429027.7	67
ENST00000398864.7	26
ENST00000359062.4	748
ENST00000266509.7	501
ENST00000261196.6	67
ENST00000256958.3	104
ENST00000683939.1	153
ENST00000539393.5	70
ENST00000240651.14	76
ENST00000444129.7	511
ENST00000229314.10	135
ENST00000256969.7	177
ENST00000261195.3	255
ENST00000350669.5	98
ENST00000667884.1	255
ENST00000261201.10	363
ENST00000229329.7	86
ENST00000396037.9	475
ENST00000545552.5	202
ENST00000671733.1	89
ENST00000451604.7	69
ENST00000261192.12	169
ENST00000556887.6	697
ENST00000395987.8	82
ENST00000556927.6	202
ENST00000256078.10	190
ENST00000458174.7	245
ENST00000405154.6	199
ENST00000242728.5	258
ENST00000242729.7	100
ENST00000381340.8	413
ENST00000261191.12	197
ENST00000327214.5	225
ENST00000343028.9	216
ENST00000282892.4	22
ENST00000429849.3	95
ENST00000389032.8	58
ENST00000266503.10	237
ENST00000535986.2	100
ENST00000318304.12	283
ENST00000310791.4	116
ENST00000081029.8	12
ENST00000381273.4	333
ENST00000381271.7	98
ENST00000545234.6	569
ENST00000545336.5	419
ENST00000536681.8	168
ENST00000360150.9	95
ENST00000539277.6	191
ENST00000256079.9	222
ENST00000298892.9	751
ENST00000546076.6	60
ENST00000542838.6	236
ENST00000337682.9	147
ENST00000389082.10	304
ENST00000412352.6	209
ENST00000281471.11	13
ENST00000340398.5	132
ENST00000312561.9	418
ENST00000652176.1	485
ENST00000531134.7	162
ENST00000553257.6	63
ENST00000324868.13	23
ENST00000340811.9	46
ENST00000228567.7	297
ENST00000266483.7	104
ENST00000308742.9	120
ENST00000331366.10	57
ENST00000361418.10	150
ENST00000308666.4	188
ENST00000324616.9	154
ENST00000280871.9	273
ENST00000298910.12	135
ENST00000347616.5	79
ENST00000402685.7	136
ENST00000398675.8	228
ENST00000534854.7	68
ENST00000395568.6	84
ENST00000677694.1	1517
ENST00000639958.1	327
ENST00000389420.8	282
ENST00000344862.10	77
ENST00000551736.5	113
ENST00000548315.5	4
ENST00000266534.8	144
ENST00000452445.6	93
ENST00000332700.6	172
ENST00000423947.7	237
ENST00000334344.11	131
ENST00000369367.8	243
ENST00000398637.10	726
ENST00000256689.10	351
ENST00000266579.9	399
ENST00000429635.1	655
ENST00000546455.6	713
ENST00000005386.8	85
ENST00000422538.8	77
ENST00000389212.7	212
ENST00000442218.3	67
ENST00000080059.12	118
ENST00000395324.6	269
ENST00000429772.7	137
ENST00000380518.8	155
ENST00000448372.5	396
ENST00000550924.6	198
ENST00000317697.8	90
ENST00000316554.5	479
ENST00000335017.1	312
ENST00000547026.6	159
ENST00000266594.4	106
ENST00000548364.7	136
ENST00000301046.6	26
ENST00000420613.7	61
ENST00000261900.8	32
ENST00000548380.6	46
ENST00000307885.4	695
ENST00000301050.7	434
ENST00000308025.8	80
ENST00000309739.6	103
ENST00000320516.5	204
ENST00000453172.2	92
ENST00000256682.9	271
ENST00000301061.9	321
ENST00000293549.4	329
ENST00000421952.3	88
ENST00000316299.9	39
ENST00000301067.12	1219
ENST00000301068.11	194
ENST00000649637.2	289
ENST00000267102.13	292
ENST00000336023.9	95
ENST00000301071.12	101
ENST00000301072.11	100
ENST00000257860.9	54
ENST00000257909.8	100
ENST00000334221.5	711
ENST00000395069.3	621
ENST00000321898.10	356
ENST00000257981.7	387
ENST00000343810.9	205
ENST00000548825.7	30
ENST00000257894.2	162
ENST00000335154.10	225
ENST00000552370.5	116
ENST00000335999.7	190
ENST00000333924.6	19
ENST00000320634.8	108
ENST00000199280.4	94
ENST00000293599.7	146
ENST00000315520.10	227
ENST00000312377.10	101
ENST00000447966.7	337
ENST00000394963.9	28
ENST00000301149.8	43
ENST00000550487.6	74
ENST00000317551.12	72
ENST00000394943.7	110
ENST00000327337.6	125
ENST00000429001.7	154
ENST00000301180.10	156
ENST00000262053.8	213
ENST00000398458.4	39
ENST00000332160.5	24
ENST00000695931.1	235
ENST00000644495.1	113
ENST00000262055.9	30
ENST00000228515.6	344
ENST00000257915.10	713
ENST00000333640.12	468
ENST00000412716.8	82
ENST00000398453.7	178
ENST00000544402.5	153
ENST00000293636.2	41
ENST00000543196.6	206
ENST00000453097.7	157
ENST00000354534.11	181
ENST00000618634.3	190
ENST00000301190.11	84
ENST00000388922.9	197
ENST00000257963.9	45
ENST00000293662.9	74
ENST00000394825.6	129
ENST00000336854.9	471
ENST00000394815.3	112
ENST00000331817.6	54
ENST00000293525.5	52
ENST00000327741.9	69
ENST00000293670.3	63
ENST00000257901.7	76
ENST00000257951.3	67
ENST00000257974.3	58
ENST00000252245.6	67
ENST00000252252.4	68
ENST00000252250.7	68
ENST00000330722.7	69
ENST00000252242.9	98
ENST00000267119.6	68
ENST00000305620.3	66
ENST00000293745.7	11
ENST00000305748.7	35
ENST00000309680.4	69
ENST00000252244.3	59
ENST00000341809.8	90
ENST00000332411.2	54
ENST00000417996.2	75
ENST00000551956.2	58
ENST00000330553.6	51
ENST00000304620.5	64
ENST00000552150.5	20
ENST00000388837.6	69
ENST00000420463.7	28
ENST00000314276.7	195
ENST00000301463.9	57
ENST00000301464.4	51
ENST00000301466.8	92
ENST00000444623.6	284
ENST00000416904.5	423
ENST00000422257.7	161
ENST00000425354.7	445
ENST00000329548.5	192
ENST00000257934.9	91
ENST00000551018.5	277
ENST00000267103.10	43
ENST00000209873.9	145
ENST00000536324.4	256
ENST00000327443.9	116
ENST00000257863.9	80
ENST00000429243.7	79
ENST00000359462.9	323
ENST00000547035.5	205
ENST00000266987.7	126
ENST00000267017.4	10
ENST00000420353.7	125
ENST00000394349.9	62
ENST00000550804.6	73
ENST00000243056.5	76
ENST00000243103.4	27
ENST00000546378.1	116
ENST00000303460.5	114
ENST00000243108.5	82
ENST00000303450.5	28
ENST00000040584.6	300
ENST00000303406.4	607
ENST00000312492.3	73
ENST00000682136.1	138
ENST00000209875.9	157
ENST00000677210.1	145
ENST00000540264.2	510
ENST00000262061.7	33
ENST00000551809.1	636
ENST00000338010.9	54
ENST00000293379.9	68
ENST00000552397.5	897
ENST00000293373.11	38
ENST00000550620.1	128
ENST00000257905.13	171
ENST00000257867.5	54
ENST00000456047.2	190
ENST00000308796.11	67
ENST00000449076.6	223
ENST00000242994.4	349
ENST00000343399.5	218
ENST00000358433.3	276
ENST00000379668.3	39
ENST00000641364.1	354
ENST00000641576.1	400
ENST00000641516.1	548
ENST00000394256.2	28
ENST00000641114.1	350
ENST00000394252.4	19
ENST00000553804.6	222
ENST00000548925.6	6
ENST00000257895.10	157
ENST00000420846.7	146
ENST00000257868.10	195
ENST00000336133.8	23
ENST00000243045.10	73
ENST00000546957.2	519
ENST00000322569.9	106
ENST00000398213.4	3
ENST00000331886.10	264
ENST00000449260.6	11
ENST00000266970.9	179
ENST00000553116.5	180
ENST00000394109.7	724
ENST00000547167.6	451
ENST00000356464.10	402
ENST00000267101.8	136
ENST00000303305.11	179
ENST00000546591.6	155
ENST00000394048.10	53
ENST00000257940.7	169
ENST00000550443.5	303
ENST00000548293.5	6
ENST00000550164.6	22
ENST00000345093.9	371
ENST00000380198.6	498
ENST00000266980.8	293
ENST00000267116.8	115
ENST00000308197.10	177
ENST00000351328.8	129
ENST00000273308.9	193
ENST00000425394.7	321
ENST00000228534.6	161
ENST00000314128.9	57
ENST00000398189.4	112
ENST00000553532.6	178
ENST00000652304.1	44
ENST00000338146.7	14
ENST00000311966.9	43
ENST00000262031.10	204
ENST00000551812.5	194
ENST00000262030.8	21
ENST00000262033.11	285
ENST00000550952.6	29
ENST00000338193.11	25
ENST00000322165.1	110
ENST00000293502.2	147
ENST00000398138.5	146
ENST00000300098.3	173
ENST00000300101.3	186
ENST00000458521.7	148
ENST00000442789.6	288
ENST00000300128.9	46
ENST00000300131.8	158
ENST00000543873.6	251
ENST00000243077.8	482
ENST00000349394.6	176
ENST00000328923.8	68
ENST00000393825.5	264
ENST00000332782.7	196
ENST00000347140.7	391
ENST00000309668.3	103
ENST00000266646.3	230
ENST00000228682.7	444
ENST00000430041.6	432
ENST00000262027.10	23
ENST00000547303.5	141
ENST00000355673.8	276
ENST00000434715.7	78
ENST00000455537.7	228
ENST00000540759.6	87
ENST00000551632.1	135
ENST00000333972.11	37
ENST00000341156.9	431
ENST00000315970.12	30
ENST00000547588.6	496
ENST00000257910.8	116
ENST00000257904.11	155
ENST00000266643.6	426
ENST00000228606.9	37
ENST00000324871.12	22
ENST00000300209.13	111
ENST00000323833.12	26
ENST00000549994.2	125
ENST00000398073.7	294
ENST00000300145.4	135
ENST00000320743.8	269
ENST00000261187.8	164
ENST00000416284.8	1516
ENST00000280377.10	11
ENST00000393630.8	382
ENST00000228705.7	414
ENST00000299178.4	365
ENST00000324472.9	100
ENST00000261234.11	52
ENST00000355086.8	117
ENST00000398055.8	59
ENST00000543942.7	193
ENST00000332707.10	487
ENST00000650790.1	142
ENST00000336061.2	43
ENST00000258145.8	130
ENST00000539867.6	233
ENST00000286574.9	114
ENST00000308330.3	14
ENST00000308259.10	234
ENST00000403681.7	788
ENST00000266604.7	53
ENST00000358230.8	45
ENST00000261233.9	86
ENST00000247815.9	111
ENST00000398016.7	69
ENST00000545606.6	360
ENST00000393555.3	426
ENST00000229135.4	125
ENST00000229134.5	54
ENST00000538666.6	68
ENST00000303145.11	87
ENST00000537460.5	365
ENST00000229179.9	88
ENST00000398004.4	202
ENST00000258149.11	301
ENST00000546373.5	104
ENST00000266679.8	31
ENST00000261267.7	28
ENST00000247843.7	230
ENST00000550389.5	246
ENST00000299300.11	63
ENST00000361484.5	69
ENST00000330891.10	114
ENST00000247833.12	197
ENST00000552032.7	291
ENST00000418359.7	451
ENST00000258111.5	445
ENST00000334414.11	34
ENST00000283228.7	348
ENST00000546561.2	221
ENST00000266674.10	283
ENST00000378743.9	238
ENST00000308086.3	209
ENST00000266673.10	599
ENST00000261263.5	267
ENST00000550746.5	64
ENST00000333850.4	142
ENST00000519948.4	278
ENST00000549446.6	652
ENST00000378695.9	59
ENST00000550916.6	28
ENST00000266659.8	126
ENST00000229214.9	12
ENST00000266671.10	35
ENST00000618691.5	139
ENST00000650064.2	57
ENST00000261183.8	442
ENST00000426126.7	122
ENST00000546966.5	62
